state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MO,enrollmetric,pp_stloc_raw_MO,pp_fed_raw_MO,pp_total_raw_MO,pp_site_stloc_raw_MO,pp_site_fed_raw_MO,pp_site_raw_MO,pp_centshare_stloc_raw_MO,pp_centshare_fed_raw_MO,pp_centshare_raw_MO,schoolstloc_raw_MO,schoolfed_raw_MO,schooltot_raw_MO,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MO,2018-2019,347-347,1078,DIVISION OF YOUTH SERVICE,RICH HILL YOUTH DEV. CTR.,2900009,2900009,,290000902714,21.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1071,DIVISION OF YOUTH SERVICE,RIVERBEND TREATMENT CTR.,2900009,2900009,,290000902712,23.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1091,DIVISION OF YOUTH SERVICE,ROSA PARKS CENTER,2900009,2900009,,290000902793,5.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1066,DIVISION OF YOUTH SERVICE,S.T.A.R. DAY TREATMENT CTR.,2900009,2900009,,290000901593,0.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1051,DIVISION OF YOUTH SERVICE,SIERRA-OSAGE TREATMENT CTR.,2900009,2900009,,290000901185,10.0,05-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1069,DIVISION OF YOUTH SERVICE,SIKESTON HOPE CTR.,2900009,2900009,,290000902711,10.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1061,DIVISION OF YOUTH SERVICE,SPANISH LAKE CAMPUS,2900009,2900009,,290000901259,0.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1059,DIVISION OF YOUTH SERVICE,TWIN RIVERS,2900009,2900009,,290000901215,24.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1050,DIVISION OF YOUTH SERVICE,W. E. SEARS YOUTH CTR.,2900009,2900009,,290000901178,46.0,05-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1085,DIVISION OF YOUTH SERVICE,WATKINS MILL PARK CAMP,2900009,2900009,,290000901289,41.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1082,DIVISION OF YOUTH SERVICE,WAVERLY REGIONAL YOUTH CTR.,2900009,2900009,,290000901283,39.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,347-347,1096,DIVISION OF YOUTH SERVICE,WILSON CREEK GROUP HOME,2900009,2900009,,290000901358,12.0,06-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,085-048,4020,DIXON R-I,DIXON ELEM.,2910830,2910830,26508500700000.0,291083000367,456.0,PK-05,2.0,411,September Membership,7598.17,779.839999999999,8378,5203.53,513.41,5716.94,2394.64,266.43,2661.07,3122847.87,320514.24,3443358,8484.828931,1,0,0,0,1,0,0
MO,2018-2019,085-048,1050,DIXON R-I,DIXON HIGH,2910830,2910830,26508500700000.0,291083000369,271.0,09-12,4.0,271,September Membership,9201.91,381.37,9583.28,6807.27,114.94,6922.22,2394.64,266.43,2661.07,2493717.61,103351.27,2597068.88,9650.104918,1,0,0,0,1,0,0
MO,2018-2019,085-048,3000,DIXON R-I,DIXON MIDDLE,2910830,2910830,26508500700000.0,291083000368,220.0,06-08,3.0,220,September Membership,8831.19,594.09,9425.27,6436.55,327.66,6764.21,2394.64,266.43,2661.07,1942861.8,130699.8,2073559.4,9497.339371,1,0,0,0,1,0,0
MO,2018-2019,091-092,1100,DONIPHAN R-I,CURRENT RIVER CAREER CENTER,2910920,2910920,26509150100000.0,291092000370,0.0,09-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,091-092,4020,DONIPHAN R-I,DONIPHAN ELEM.,2910920,2910920,26509150100000.0,291092000371,410.0,PK-02,2.0,375.05,September Membership,7467.19,256.66,7723.86,4680,242.31,4922.32,2787.19,14.35,2801.54,2800569.6095,96260.333,2896833.693,7869.452086,1,0,0,0,1,0,0
MO,2018-2019,091-092,1050,DONIPHAN R-I,DONIPHAN HIGH,2910920,2910920,26509150100000.0,291092000373,443.0,09-12,4.0,410.46,September Membership,10236.83,295.29,10532.12,7449.64,280.94,7730.58,2787.19,14.35,2801.54,4201809.2418,121204.7334,4323013.9752,10584.50414,1,0,0,0,1,0,0
MO,2018-2019,091-092,4040,DONIPHAN R-I,DONIPHAN INTERMEDIATE,2910920,2910920,26509150100000.0,291092003301,371.0,03-05,2.0,370,September Membership,6909.69,328.22,7237.91,4122.5,313.87,4436.37,2787.19,14.35,2801.54,2556585.3,121441.4,2678026.69999999,7399.631077,1,0,0,0,1,0,0
MO,2018-2019,091-092,3000,DONIPHAN R-I,DONIPHAN MIDDLE,2910920,2910920,26509150100000.0,291092002586,354.0,06-08,3.0,352.4,September Membership,8228.29,443.55,8671.84,5441.1,429.2,5870.3,2787.19,14.35,2801.54,2899649.396,156307.02,3055956.41599999,8785.968025,1,0,0,0,1,0,0
MO,2018-2019,077-103,4020,DORA R-III,DORA ELEM.,2910950,2910950,26507701700000.0,291095000374,134.0,PK-06,2.0,134,September Membership,12044.57,551.01,12595.58,8111.07,551.01,8662.08,3933.5,0,3933.5,1613972.38,73835.34,1687807.72,13953.08739,1,0,0,0,1,0,0
MO,2018-2019,077-103,1050,DORA R-III,DORA HIGH,2910950,2910950,26507701700000.0,291095000375,156.0,07-12,4.0,131,September Membership,9523.68,0,9523.68,5590.18,0,5590.18,3933.5,0,3933.5,1247602.08,0,1247602.08,10983.14571,1,0,0,0,1,0,0
MO,2018-2019,019-150,4020,DREXEL R-IV,DREXEL ELEM.,2911070,2911070,26501902400000.0,291107000378,167.0,PK-06,2.0,157,September Membership,9103.28999999999,412.52,9515.81,6183.82,412.52,6596.34,2919.47,0,2919.47,1429216.52999999,64765.64,1493982.17,10018.20256,1,0,0,0,1,0,0
MO,2018-2019,019-150,1050,DREXEL R-IV,DREXEL HIGH,2911070,2911070,26501902400000.0,291107000379,145.0,07-12,4.0,145,September Membership,11546.39,412.01,11958.39,8626.92,412.01,9038.92,2919.47,0,2919.47,1674226.54999999,59741.45,1733966.54999999,12379.71177,1,0,0,0,1,0,0
MO,2018-2019,050-005,1050,DUNKLIN R-V,HERCULANEUM HIGH,2914250,2914250,26505000500000.0,291425000639,428.0,09-12,4.0,430,September Membership,10530.43,521.26,11051.69,7238.45,262.48,7500.93,3291.98,258.78,3550.75,4528084.9,224141.8,4752226.7,10736.46573,1,0,0,0,1,0,0
MO,2018-2019,050-005,4040,DUNKLIN R-V,PEVELY ELEM.,2914250,2914250,26505000500000.0,291425000641,698.0,KG-05,2.0,701,September Membership,10557.64,461.919999999999,11019.55,7265.66,203.14,7468.8,3291.98,258.78,3550.75,7400905.64,323805.92,7724704.55,10705.39247,1,0,0,0,1,0,0
MO,2018-2019,050-005,3000,DUNKLIN R-V,SENN-THOMAS MIDDLE,2914250,2914250,26505000500000.0,291425002399,366.0,06-08,3.0,366,September Membership,9507.5,360.03,9867.53,6215.52,101.25,6316.77,3291.98,258.78,3550.75,3479745,131770.979999999,3611515.98,9591.608752,1,0,0,0,1,0,0
MO,2018-2019,050-005,7500,DUNKLIN R-V,TAYLOR EARLY CHILDHOOD,2914250,2914250,26505000500000.0,291425003326,,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,115-923,6996,EAGLE COLLEGE PREP ENDEAVOR,EAGLE FOX PARK,2900605,2900605,,290060503272,144.0,KG-06,2.0,144,September Membership,11413.2,879.45,12292.65,7279.44,879.45,8158.89,4133.76,0,4133.76,1643500.8,126640.8,1770141.59999999,11598.06089,1,0,0,0,1,0,0
MO,2018-2019,115-923,6998,EAGLE COLLEGE PREP ENDEAVOR,EAGLE GRAVOIS PARK,2900605,2900605,,290060503304,127.0,KG-06,2.0,127,September Membership,12987.06,1370.56,14357.61,8853.3,1370.56,10223.85,4133.76,0,4133.76,1649356.61999999,174061.12,1823416.47,13594.48355,1,0,0,0,1,0,0
MO,2018-2019,115-923,6997,EAGLE COLLEGE PREP ENDEAVOR,EAGLE TOWER GROVE EAST,2900605,2900605,,290060503299,153.0,KG-06,2.0,153,September Membership,10815.14,732.97,11548.11,6681.38,732.97,7414.35,4133.76,0,4133.76,1654716.42,112144.41,1766860.83,10878.23265,1,0,0,0,1,0,0
MO,2018-2019,115-923,6995,EAGLE COLLEGE PREP ENDEAVOR,EAGLE TOWER GROVE SOUTH,2900605,2900605,,290060503224,226.0,KG-08,3.0,226,September Membership,11794.83,684.2,12479.02,7661.07,684.2,8345.26,4133.76,0,4133.76,2665631.58,154629.2,2820258.52,11778.24515,1,0,0,0,1,0,0
MO,2018-2019,011-076,4040,EAST BUCHANAN CO. C-1,EAST BUCHANAN ELEM.,2911250,2911250,26501180100000.0,291125000390,315.0,PK-05,2.0,314.57,September Membership,9248.52999999999,654.07,9902.59,6158.54,639.24,6797.78,3089.99,14.83,3104.82,2909310.08209999,205750.7999,3115057.7363,10012.74358,1,0,0,0,1,0,0
MO,2018-2019,011-076,1050,EAST BUCHANAN CO. C-1,EAST BUCHANAN HIGH,2911250,2911250,26501180100000.0,291125000391,210.0,09-12,4.0,209,September Membership,11704.91,14.83,11719.74,8614.92,0,8614.92,3089.99,14.83,3104.82,2446326.19,3099.47,2449425.66,11769.58121,1,0,0,0,1,0,0
MO,2018-2019,011-076,3000,EAST BUCHANAN CO. C-1,EAST BUCHANAN MIDDLE,2911250,2911250,26501180100000.0,291125002282,173.0,06-08,3.0,173,September Membership,8763.61,292.46,9056.07,5673.62,277.63,5951.25,3089.99,14.83,3104.82,1516104.53,50595.5799999999,1566700.10999999,9194.320121,1,0,0,0,1,0,0
MO,2018-2019,018-047,4020,EAST CARTER CO. R-II,EAST CARTER CO. R-II ELEM.,2911100,2911100,26501801200000.0,291110000380,300.0,PK-05,2.0,290,September Membership,9223.99,345.15,9569.14,6729.02,272.67,7001.69,2494.97,72.48,2567.45,2674957.1,100093.5,2775050.59999999,10244.29596,1,0,0,0,1,0,0
MO,2018-2019,018-047,1050,EAST CARTER CO. R-II,EAST CARTER CO. R-II HIGH,2911100,2911100,26501801200000.0,291110000383,224.0,09-12,4.0,223.8,September Membership,9016.3,666.13,9682.43,6521.33,593.65,7114.97,2494.97,72.48,2567.45,2017847.94,149079.894,2166927.834,10353.82579,1,0,0,0,1,0,0
MO,2018-2019,018-047,3000,EAST CARTER CO. R-II,EAST CARTER CO. R-II MIDDLE,2911100,2911100,26501801200000.0,291110002916,149.0,06-08,3.0,148.57,September Membership,7227.68,169.2,7396.89,4732.71,96.72,4829.43,2494.97,72.48,2567.45,1073816.4176,25138.0439999999,1098955.94729999,8144.144326,1,0,0,0,1,0,0
MO,2018-2019,019-147,4020,EAST LYNNE 40,EAST LYNNE ELEM.,2911160,2911160,26501950100000.0,291116000384,117.0,PK-08,3.0,161,September Membership,13519.1999999999,206.95,13726.14,10251.39,206.95,10458.34,3267.81,0,3267.81,2176591.19999999,33318.95,2209908.54,9164.44246,1,0,0,0,1,0,0
MO,2018-2019,073-099,1050,EAST NEWTON CO. R-VI,EAST NEWTON HIGH,2930420,2930420,26507301200000.0,293042002084,407.0,09-12,4.0,407,September Membership,9148.07,404.64,9552.71,7000.95,47.89,7048.84,2147.12,356.75,2503.87,3723264.48999999,164688.479999999,3887952.96999999,9625.245427,1,0,0,0,1,0,0
MO,2018-2019,073-099,4020,EAST NEWTON CO. R-VI,GRANBY,2930420,2930420,26507301200000.0,293042002083,551.0,PK-08,3.0,531,September Membership,7684.07,836.27,8520.34,5536.95,479.52,6016.47,2147.12,356.75,2503.87,4080241.17,444059.37,4524300.54,8627.140447,1,0,0,0,1,0,0
MO,2018-2019,073-099,4040,EAST NEWTON CO. R-VI,TRIWAY,2930420,2930420,26507301200000.0,293042002085,403.0,PK-08,3.0,380.11,September Membership,8206.95,620.24,8827.19,6059.83,263.49,6323.32,2147.12,356.75,2503.87,3119543.7645,235759.4264,3355303.1909,8923.805899,1,0,0,0,1,0,0
MO,2018-2019,067-055,4060,EAST PRAIRIE R-II,A. J. MARTIN ELEM.,2911220,2911220,26506701600000.0,291122000385,361.0,03-06,2.0,361,September Membership,6969.98,296.26,7266.23,4589.22,296.26,4885.48,2380.76,0,2380.76,2516162.78,106949.86,2623109.03,7352.743862,1,0,0,0,1,0,0
MO,2018-2019,067-055,1050,EAST PRAIRIE R-II,EAST PRAIRIE HIGH,2911220,2911220,26506701600000.0,291122000388,323.0,09-12,4.0,322.86,September Membership,11627.04,196.68,11823.72,9246.28,196.68,9442.96,2380.76,0,2380.76,3753906.1344,63500.1048,3817406.23919999,11758.96786,1,0,0,0,1,0,0
MO,2018-2019,067-055,2050,EAST PRAIRIE R-II,EAST PRAIRIE JR. HIGH,2911220,2911220,26506701600000.0,291122002757,169.0,07-08,3.0,169,September Membership,7758.53,471.81,8230.34,5377.77,471.81,5849.59,2380.76,0,2380.76,1311191.57,79735.89,1390927.46,8284.854435,1,0,0,0,1,0,0
MO,2018-2019,067-055,4040,EAST PRAIRIE R-II,R. A. DOYLE ELEM.,2911220,2911220,26506701600000.0,291122000387,246.0,PK-02,2.0,246,September Membership,8127.48,454.11,8581.58,5746.72,454.11,6200.83,2380.76,0,2380.76,1999360.08,111711.06,2111068.68,8624.436556,1,0,0,0,1,0,0
MO,2018-2019,020-002,4040,EL DORADO SPRINGS R-II,EL DORADO SPRINGS ELEM.,2911310,2911310,26502000100000.0,291131000400,581.0,PK-05,2.0,534,September Membership,7199.09,898.61,8097.7,4992.03,394.23,5386.27,2207.06,504.38,2711.44,3844314.06,479857.74,4324171.8,8463.188138,1,0,0,0,1,0,0
MO,2018-2019,020-002,1050,EL DORADO SPRINGS R-II,EL DORADO SPRINGS HIGH,2911310,2911310,26502000100000.0,291131000398,355.0,09-12,4.0,353.29,September Membership,9193.67,765.23,9958.89,6986.61,260.85,7247.46,2207.06,504.38,2711.44,3248031.6743,270348.1067,3518376.2481,10262.60405,1,0,0,0,1,0,0
MO,2018-2019,020-002,3000,EL DORADO SPRINGS R-II,EL DORADO SPRINGS MIDDLE,2911310,2911310,26502000100000.0,291131002660,298.0,06-08,3.0,298,September Membership,7435.9,916.15,8352.05,5228.84,411.77,5640.61,2207.06,504.38,2711.44,2215898.19999999,273012.7,2488910.9,8709.096099,1,0,0,0,1,0,0
MO,2018-2019,066-102,1100,ELDON R-I,ELDON CAREER CTR.,2911340,2911340,26506600900000.0,291134000404,0.0,09-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,066-102,1050,ELDON R-I,ELDON HIGH,2911340,2911340,26506600900000.0,291134000402,553.0,09-12,4.0,548.95,September Membership,9530.52,1113.02,10643.53,7318.05,795.16,8113.21,2212.47,317.86,2530.32,5231778.954,610992.329,5842765.7935,10398.70696,1,0,0,0,1,0,0
MO,2018-2019,066-102,3000,ELDON R-I,ELDON MIDDLE,2911340,2911340,26506600900000.0,291134000138,304.0,07-08,3.0,304,September Membership,7666.23,611.2,8277.43,5453.76,293.34,5747.1,2212.47,317.86,2530.32,2330533.92,185804.8,2516338.72,8111.139331,1,0,0,0,1,0,0
MO,2018-2019,066-102,4040,ELDON R-I,ELDON UPPER ELEM.,2911340,2911340,26506600900000.0,291134002411,459.0,04-06,2.0,459,September Membership,6791.51,1352.6,8144.1,4579.04,1034.74,5613.77,2212.47,317.86,2530.32,3117303.09,620843.399999999,3738141.9,7982.234639,1,0,0,0,1,0,0
MO,2018-2019,066-102,4020,ELDON R-I,SOUTH ELEM.,2911340,2911340,26506600900000.0,291134000403,628.0,PK-03,2.0,568,September Membership,7479.07,1698.65999999999,9177.72,5266.6,1380.8,6647.4,2212.47,317.86,2530.32,4248111.76,964838.879999999,5212944.96,8981.548131,1,0,0,0,1,0,0
MO,2018-2019,057-002,4020,ELSBERRY R-II,CLARENCE CANNON ELEM.,2911400,2911400,26505700100000.0,291140000406,352.0,PK-04,2.0,327.13,September Membership,8851.8,352.6,9204.4,6396.77,299.51,6696.28,2455.03,53.09,2508.12,2895689.334,115346.038,3011035.372,9027.130371,1,0,0,0,1,0,0
MO,2018-2019,057-002,1050,ELSBERRY R-II,ELSBERRY HIGH,2911400,2911400,26505700100000.0,291140000407,238.0,09-12,4.0,238,September Membership,9234.3,235.51,9469.81,6779.27,182.42,6961.69,2455.03,53.09,2508.12,2197763.4,56051.38,2253814.78,9283.731244,1,0,0,0,1,0,0
MO,2018-2019,057-002,3000,ELSBERRY R-II,IDA CANNON MIDDLE,2911400,2911400,26505700100000.0,291140001990,255.0,05-08,3.0,255.86,September Membership,8087.07,238.09,8325.16,5632.04,185,5817.04,2455.03,53.09,2508.12,2069157.7302,60917.7074,2130075.4376,8177.072908,1,0,0,0,1,0,0
MO,2018-2019,101-107,4020,EMINENCE R-I,EMINENCE ELEM.,2911450,2911450,26510200600000.0,291145000408,148.0,PK-06,2.0,141,September Membership,8213.52999999999,896.8,9110.33,5305.07,896.8,6201.87,2908.46,0,2908.46,1158107.72999999,126448.799999999,1284556.53,9418.038717,1,0,0,0,1,0,0
MO,2018-2019,101-107,1050,EMINENCE R-I,EMINENCE HIGH,2911450,2911450,26510200600000.0,291145000409,139.0,07-12,4.0,137,September Membership,9310.21,538.97,9849.18,6401.75,538.97,6940.72,2908.46,0,2908.46,1275498.76999999,73838.89,1349337.66,10132.36581,1,0,0,0,1,0,0
MO,2018-2019,029-003,4020,EVERTON R-III,EVERTON ELEM.,2911580,2911580,26502900100000.0,291158000412,125.0,PK-06,2.0,105,September Membership,9261.92,679.95,9941.87,6630.99,299.35,6930.34,2630.93,380.6,3011.52,972501.6,71394.75,1043896.35,10082.58224,1,0,0,0,1,0,0
MO,2018-2019,029-003,1050,EVERTON R-III,EVERTON HIGH,2911580,2911580,26502900100000.0,291158000413,52.0,07-12,4.0,51.5,September Membership,11939.4,680.64,12620.03,9308.47,300.04,9608.5,2630.93,380.6,3011.52,614879.1,35052.96,649931.545,12671.8524,1,0,0,0,1,0,0
MO,2018-2019,048-924,1910,EWING MARION KAUFFMAN SCHOOL,EWING MARION KAUFFMAN HIGH,2900597,2900597,,290059703277,293.0,09-12,4.0,293,September Membership,15227.1,775.91,16003.01,8479.67,775.91,9255.58,6747.43,0,6747.43,4461540.3,227341.63,4688881.93,15554.31271,1,0,0,0,1,0,0
MO,2018-2019,048-924,3930,EWING MARION KAUFFMAN SCHOOL,Ewing Marion Kauffman Middle,2900597,2900597,,290059703195,785.0,05-08,3.0,786,September Membership,13451.5,682.33,14133.82,6704.07,682.33,7386.39,6747.43,0,6747.43,10572879,536311.38,11109182.52,13747.16232,1,0,0,0,1,0,0
MO,2018-2019,024-089,4020,EXCELSIOR SPRINGS 40,ELKHORN ELEMENTARY,2911650,2911650,26502401000000.0,291165000416,234.0,KG-05,2.0,235,September Membership,9246.55,376.34,9622.89,6127.51,289.39,6416.9,3119.04,86.95,3205.99,2172939.25,88439.9,2261379.15,9473.85835,1,0,0,0,1,0,0
MO,2018-2019,024-089,1100,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS CAREER CTR.,2911650,2911650,26502401000000.0,291165000414,0.0,11-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,024-089,7500,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS EAR CHLD CTR,2911650,2911650,26502401000000.0,291165003352,,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,024-089,1075,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS HIGH,2911650,2911650,26502401000000.0,291165000420,781.0,09-12,4.0,779.15,September Membership,11056.52,111.84,11168.36,7937.48,24.89,7962.37,3119.04,86.95,3205.99,8614687.558,87140.136,8701827.694,10968.03321,1,0,0,0,1,0,0
MO,2018-2019,024-089,3000,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS MIDDLE,2911650,2911650,26502401000000.0,291165000418,650.0,06-08,3.0,647.14,September Membership,8517.93,239.89,8757.83,5398.89,152.94,5551.84,3119.04,86.95,3205.99,5512293.2202,155242.4146,5667542.1062,8637.510243,1,0,0,0,1,0,0
MO,2018-2019,024-089,1080,EXCELSIOR SPRINGS 40,EXCELSIOR SPRINGS TECH. HIGH,2911650,2911650,26502401000000.0,291165000071,177.0,10-12,4.0,177,September Membership,4443.43,86.95,4530.38,1324.39,0,1324.39,3119.04,86.95,3205.99,786487.11,15390.15,801877.26,4550.372008,1,0,0,0,1,1,0
MO,2018-2019,024-089,4040,EXCELSIOR SPRINGS 40,LEWIS ELEMENTARY,2911650,2911650,26502401000000.0,291165000417,546.0,KG-05,2.0,457.76,September Membership,10527.49,556.25,11083.74,7408.45,469.3,7877.75,3119.04,86.95,3205.99,4819063.8224,254629,5073692.8224,10886.22181,1,0,0,0,1,0,0
MO,2018-2019,024-089,4080,EXCELSIOR SPRINGS 40,WESTVIEW ELEMENTARY,2911650,2911650,26502401000000.0,291165000421,498.0,PK-05,2.0,499.46,September Membership,8688.05,302.21,8990.26,5569.01,215.26,5784.27,3119.04,86.95,3205.99,4339333.453,150941.806599999,4490275.25959999,8862.225743,1,0,0,0,1,0,0
MO,2018-2019,005-122,4020,EXETER R-VI,EXETER ELEM.,2911670,2911670,26500500900000.0,291167000426,187.0,PK-08,3.0,187,September Membership,7745.55999999999,239.56,7985.12,5397.21,218.56,5615.77,2348.35,21,2369.35,1448419.72,44797.72,1493217.44,8605.211135,1,0,0,0,1,0,0
MO,2018-2019,005-122,1050,EXETER R-VI,EXETER HIGH,2911670,2911670,26500500900000.0,291167000427,109.0,09-12,4.0,109,September Membership,9799.39,620.72,10420.11,7451.04,599.72,8050.77,2348.35,21,2369.35,1068133.51,67658.48,1135791.99,10959.38226,1,0,0,0,1,0,0
MO,2018-2019,039-142,4020,FAIR GROVE R-X,FAIR GROVE ELEM.,2911700,2911700,26503900300000.0,291170000428,524.0,PK-04,2.0,445.48,September Membership,7143.31,335.34,7478.65,5014.3,330.49,5344.79,2129.01,4.85,2133.86,3182201.7388,149387.2632,3331589.002,7719.094331,1,0,0,0,1,0,0
MO,2018-2019,039-142,1050,FAIR GROVE R-X,FAIR GROVE HIGH,2911700,2911700,26503900300000.0,291170000429,350.0,09-12,4.0,349.91,September Membership,8434.94,121.69,8556.64,6305.93,116.84,6422.78,2129.01,4.85,2133.86,2951469.8554,42580.5479,2994053.9024,8761.305155,1,0,0,0,1,0,0
MO,2018-2019,039-142,3000,FAIR GROVE R-X,FAIR GROVE MIDDLE,2911700,2911700,26503900300000.0,291170002283,337.0,05-08,3.0,335.76,September Membership,6848.39,228.89,7077.28,4719.38,224.04,4943.42,2129.01,4.85,2133.86,2299415.4264,76852.1063999999,2376267.53279999,7331.046058,1,0,0,0,1,0,0
MO,2018-2019,084-002,1010,FAIR PLAY R-II,EXCEPTIONAL PUPIL COOP,2911730,2911730,26508400200000.0,291173003214,,,,5,September Membership,59357.68,932.66,60290.34,54898.91,0,54898.91,4458.77,932.66,5391.43,296788.4,4663.3,301451.699999999,,1,0,0,0,1,0,1
MO,2018-2019,084-002,4020,FAIR PLAY R-II,FAIR PLAY ELEM.,2911730,2911730,26508400200000.0,291173000430,169.0,KG-06,2.0,169,September Membership,9581.27,1629.17999999999,11210.46,5122.5,696.52,5819.02,4458.77,932.66,5391.43,1619234.63,275331.42,1894567.73999999,,1,0,0,0,1,0,1
MO,2018-2019,084-002,1050,FAIR PLAY R-II,FAIR PLAY HIGH,2911730,2911730,26508400200000.0,291173000431,168.0,07-12,4.0,166.28,September Membership,11875.25,964.86,12840.11,7416.48,32.2,7448.68,4458.77,932.66,5391.43,1974616.57,160436.9208,2135053.4908,,1,0,0,0,1,0,1
MO,2018-2019,084-002,7500,FAIR PLAY R-II,LITTLE STINGERS PRESCHOOL,2911730,2911730,26508400200000.0,291173003338,,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,1
MO,2018-2019,003-033,7500,FAIRFAX R-III,COMMUNITY FOR KIDS,2911760,2911760,26500300300000.0,291176003217,0.0,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,003-033,4020,FAIRFAX R-III,FAIRFAX ELEM.,2911760,2911760,26500300300000.0,291176000432,80.0,PK-06,2.0,67.23,September Membership,11743.78,717.83,12461.61,8367.85,683.61,9051.46,3375.93,34.22,3410.15,789534.3294,48259.7109,837794.0403,11892.5947,1,0,0,0,1,0,0
MO,2018-2019,003-033,1050,FAIRFAX R-III,FAIRFAX HIGH,2911760,2911760,26500300300000.0,291176000433,67.0,07-12,4.0,67,September Membership,13977.97,34.22,14012.19,10602.04,0,10602.04,3375.93,34.22,3410.15,936523.99,2292.74,938816.73,13391.70996,1,0,0,0,1,0,0
MO,2018-2019,046-140,4020,FAIRVIEW R-XI,FAIRVIEW ELEM.,2911850,2911850,26504604300000.0,291185000435,494.0,PK-08,3.0,649.38,September Membership,8143.42,556.3,8699.72,6507.33,314.8,6822.13,1636.09,241.5,1877.58,5288174.0796,361250.094,5649424.17359999,6167.299437,1,0,0,0,1,0,0
MO,2018-2019,094-078,3000,FARMINGTON R-VII,FARMINGTON MIDDLE,2911910,2911910,26509401600000.0,291191000439,604.0,07-08,3.0,602.76,September Membership,7761.99,182.36,7944.35,5522.86,182.36,5705.22,2239.13,0,2239.13,4678617.09239999,109919.3136,4788536.406,8155.360323,1,0,0,0,1,0,0
