state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_WI,enrollmetric,pp_stloc_raw_WI,pp_fed_raw_WI,pp_total_raw_WI,pp_site_stloc_raw_WI,pp_site_fed_raw_WI,pp_site_raw_WI,pp_centshare_stloc_raw_WI,pp_centshare_fed_raw_WI,pp_centshare_raw_WI,schoolstloc_raw_WI,schoolfed_raw_WI,schooltot_raw_WI,pp_total_norm_NERDS,distexclu_raw_WI,disttotwexclu_raw_WI,disttot_summed_raw_WI,exclulist_raw_WI,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
WI,2018-2019,2289,800,Green Bay Area Public School District,Dr Rosa Minoka-Hill School,5505820.0,5505820.0,50500560200000.0,550582003009.0,222.0,KG-12,4.0,222.0,September Count Day,19899.0,616.0,20516.0,17153.0,307.0,17461.0,2746.0,309.0,3055.0,4417578,136752,4554552,21053.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,130,Green Bay Area Public School District,Early Learning Center,5505820.0,5505820.0,50500560200000.0,550582002788.0,,,,335.0,September Count Day,10241.0,775.0,11016.0,7495.0,466.0,7961.0,2746.0,309.0,3055.0,3430735,259625,3690360,11553.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,180,Green Bay Area Public School District,East High,5505820.0,5505820.0,50500560200000.0,550582000618.0,1262.0,09-12,4.0,1262.0,September Count Day,12642.0,339.0,12980.0,9896.0,30.0,9925.0,2746.0,309.0,3055.0,15954204,427818,16380760,13517.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,190,Green Bay Area Public School District,Edison Middle,5505820.0,5505820.0,50500560200000.0,550582000619.0,1162.0,06-08,3.0,1162.0,September Count Day,11110.0,332.0,11442.0,8364.0,23.0,8387.0,2746.0,309.0,3055.0,12909820,385784,13295604,11979.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,200,Green Bay Area Public School District,Eisenhower Elementary,5505820.0,5505820.0,50500560200000.0,550582000620.0,395.0,PK-05,2.0,395.0,September Count Day,11860.0,1655.0,13515.0,9114.0,1346.0,10460.0,2746.0,309.0,3055.0,4684700,653725,5338425,14052.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,220,Green Bay Area Public School District,Elmore Elementary,5505820.0,5505820.0,50500560200000.0,550582000621.0,307.0,PK-05,2.0,307.0,September Count Day,11079.0,1476.0,12554.0,8333.0,1167.0,9499.0,2746.0,309.0,3055.0,3401253,453132,3854078,13091.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,280,Green Bay Area Public School District,Fort Howard Elementary,5505820.0,5505820.0,50500560200000.0,550582000622.0,167.0,PK-05,2.0,167.0,September Count Day,13769.0,2142.0,15911.0,11023.0,1833.0,12856.0,2746.0,309.0,3055.0,2299423,357714,2657137,16448.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,300,Green Bay Area Public School District,Franklin Middle,5505820.0,5505820.0,50500560200000.0,550582000623.0,714.0,06-08,3.0,714.0,September Count Day,13592.0,317.0,13909.0,10846.0,8.0,10854.0,2746.0,309.0,3055.0,9704688,226338,9931026,14446.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,170,Green Bay Area Public School District,Friedrich Froebel Garden of Early,5505820.0,5505820.0,50500560200000.0,550582002965.0,461.0,PK-KG,1.0,461.0,September Count Day,5814.0,336.0,6151.0,3068.0,27.0,3096.0,2746.0,309.0,3055.0,2680254,154896,2835611,6688.547595,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,110,Green Bay Area Public School District,Green Bay Head Start,5505820.0,5505820.0,50500560200000.0,550582002589.0,210.0,PK-PK,1.0,210.0,September Count Day,5513.0,5188.0,10701.0,2767.0,4879.0,7646.0,2746.0,309.0,3055.0,1157730,1089480,2247210,11238.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,320,Green Bay Area Public School District,Howe Elementary,5505820.0,5505820.0,50500560200000.0,550582000624.0,408.0,PK-05,2.0,408.0,September Count Day,13203.0,2001.0,15204.0,10457.0,1692.0,12149.0,2746.0,309.0,3055.0,5386824,816408,6203232,15741.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,340,Green Bay Area Public School District,Jackson Elementary,5505820.0,5505820.0,50500560200000.0,550582000625.0,407.0,PK-05,2.0,407.0,September Count Day,11185.0,597.0,11783.0,8439.0,288.0,8728.0,2746.0,309.0,3055.0,4552295,242979,4795681,12320.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,360,Green Bay Area Public School District,Jefferson Elementary,5505820.0,5505820.0,50500560200000.0,550582000626.0,126.0,PK-05,2.0,126.0,September Count Day,15997.0,1428.0,17425.0,13251.0,1119.0,14370.0,2746.0,309.0,3055.0,2015622,179928,2195550,17962.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,445,Green Bay Area Public School District,John Dewey Academy of Learning,5505820.0,5505820.0,50500560200000.0,550582002857.0,74.0,06-12,4.0,74.0,September Count Day,13171.0,309.0,13480.0,10425.0,0.0,10425.0,2746.0,309.0,3055.0,974654,22866,997520,14017.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,370,Green Bay Area Public School District,Keller Elementary,5505820.0,5505820.0,50500560200000.0,550582000627.0,265.0,PK-05,2.0,265.0,September Count Day,11259.0,2578.0,13836.0,8513.0,2269.0,10781.0,2746.0,309.0,3055.0,2983635,683170,3666540,14373.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,380,Green Bay Area Public School District,Kennedy Elementary,5505820.0,5505820.0,50500560200000.0,550582000628.0,284.0,PK-05,2.0,284.0,September Count Day,13757.0,1167.0,14924.0,11011.0,858.0,11869.0,2746.0,309.0,3055.0,3906988,331428,4238416,15461.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,390,Green Bay Area Public School District,King Elementary,5505820.0,5505820.0,50500560200000.0,550582000166.0,382.0,PK-05,2.0,382.0,September Count Day,10740.0,607.0,11347.0,7994.0,298.0,8292.0,2746.0,309.0,3055.0,4102680,231874,4334554,11884.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,400,Green Bay Area Public School District,Langlade Elementary,5505820.0,5505820.0,50500560200000.0,550582000629.0,339.0,PK-05,2.0,339.0,September Count Day,13205.0,767.0,13972.0,10459.0,458.0,10917.0,2746.0,309.0,3055.0,4476495,260013,4736508,14509.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,150,Green Bay Area Public School District,Leonardo da Vinci School for Gifted,5505820.0,5505820.0,50500560200000.0,550582002955.0,385.0,KG-08,3.0,385.0,September Count Day,9488.0,309.0,9797.0,6742.0,0.0,6742.0,2746.0,309.0,3055.0,3652880,118965,3771845,10334.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,420,Green Bay Area Public School District,Lincoln Elementary,5505820.0,5505820.0,50500560200000.0,550582000562.0,194.0,PK-05,2.0,194.0,September Count Day,15630.0,2565.0,18195.0,12884.0,2256.0,15140.0,2746.0,309.0,3055.0,3032220,497610,3529830,18732.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,425,Green Bay Area Public School District,Lombardi Middle,5505820.0,5505820.0,50500560200000.0,550582000631.0,829.0,06-08,3.0,829.0,September Count Day,11827.0,309.0,12136.0,9081.0,0.0,9081.0,2746.0,309.0,3055.0,9804583,256161,10060744,12673.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,430,Green Bay Area Public School District,MacArthur Elementary,5505820.0,5505820.0,50500560200000.0,550582000632.0,269.0,PK-05,2.0,269.0,September Count Day,11747.0,619.0,12366.0,9001.0,310.0,9311.0,2746.0,309.0,3055.0,3159943,166511,3326454,12903.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,435,Green Bay Area Public School District,Martin Elementary,5505820.0,5505820.0,50500560200000.0,550582000633.0,371.0,PK-05,2.0,371.0,September Count Day,11239.0,628.0,11867.0,8493.0,319.0,8812.0,2746.0,309.0,3055.0,4169669,232988,4402657,12404.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,437,Green Bay Area Public School District,McAuliffe Elementary,5505820.0,5505820.0,50500560200000.0,550582002431.0,481.0,PK-05,2.0,481.0,September Count Day,9924.0,726.0,10650.0,7178.0,417.0,7595.0,2746.0,309.0,3055.0,4773444,349206,5122650,11187.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,440,Green Bay Area Public School District,Nicolet Elementary,5505820.0,5505820.0,50500560200000.0,550582000634.0,403.0,PK-05,2.0,403.0,September Count Day,13124.0,1883.0,15006.0,10378.0,1574.0,11951.0,2746.0,309.0,3055.0,5288972,758849,6047418,15543.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,450,Green Bay Area Public School District,Northeast Wisconsin School of Innovation,5505820.0,5505820.0,50500560200000.0,550582003105.0,,07-12,4.0,,September Count Day,,,,,,,,,,,,,,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,1,0
WI,2018-2019,2289,540,Green Bay Area Public School District,Preble High,5505820.0,5505820.0,50500560200000.0,550582000636.0,2105.0,09-12,4.0,2105.0,September Count Day,11150.0,358.0,11508.0,8404.0,49.0,8453.0,2746.0,309.0,3055.0,23470750,753590,24224340,12045.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,160,Green Bay Area Public School District,Red Smith K-8,5505820.0,5505820.0,50500560200000.0,550582001672.0,903.0,PK-08,3.0,903.0,September Count Day,10908.0,429.0,11337.0,8162.0,120.0,8282.0,2746.0,309.0,3055.0,9849924,387387,10237311,11874.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
WI,2018-2019,2289,600,Green Bay Area Public School District,Southwest High,5505820.0,5505820.0,50500560200000.0,550582000638.0,1155.0,09-12,4.0,1155.0,September Count Day,12138.0,449.0,12586.0,9392.0,140.0,9531.0,2746.0,309.0,3055.0,14019390,518595,14536830,13123.54759,134167003.0,393055067.0,258888064.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds, Costs for 3 year olds",1,0,0,1,1,0,0
