state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CA,enrollmetric,pp_stloc_raw_CA,pp_fed_raw_CA,pp_total_raw_CA,pp_site_stloc_raw_CA,pp_site_fed_raw_CA,pp_site_raw_CA,pp_centshare_stloc_raw_CA,pp_centshare_fed_raw_CA,pp_centshare_raw_CA,schoolstloc_raw_CA,schoolfed_raw_CA,schooltot_raw_CA,pp_total_norm_NERDS,distexclu_raw_CA,disttotwexclu_raw_CA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CA,2018-2019,20755800000000,20755802030211,Golden Valley Unified,Ranchos Middle,600068.0,600068.0,5502030200000.0,60006810543.0,323.0,07-08,3.0,323,CALPADS Fall 1 Submission enrollment,8882,187,9069,4956,87,5043,3926,100,4026,2868886,60401,2929287,,9605848,28122707,1,0,0,0,1,0,1
CA,2018-2019,20755800000000,20755806103824,Golden Valley Unified,Sierra View Elementary,600068.0,600068.0,5502030200000.0,60006811682.0,411.0,KG-06,2.0,411,CALPADS Fall 1 Submission enrollment,9122,244,9366,5196,144,5340,3926,100,4026,3749142,100284,3849426,,9605848,28122707,1,0,0,0,1,0,1
CA,2018-2019,20755800000000,20755800123315,Golden Valley Unified,Valley Children's Hospital,600068.0,600068.0,5502030200000.0,60006812658.0,6.0,KG-12,4.0,6,CALPADS Fall 1 Submission enrollment,48526,100,48626,44600,0,44600,3926,100,4026,291156,600,291756,,9605848,28122707,1,0,0,0,1,0,1
CA,2018-2019,20755800000000,20755806100820,Golden Valley Unified,Webster Elementary,600068.0,600068.0,5502030200000.0,60006807312.0,620.0,KG-06,2.0,617,CALPADS Fall 1 Submission enrollment,8909,299,9208,4983,199,5182,3926,100,4026,5496853,184483,5681336,,9605848,28122707,1,0,0,0,1,0,1
CA,2018-2019,42691950000000,42691956067110,Goleta Union Elementary,Brandon Elementary,615510.0,615510.0,5504201400000.0,61551006622.0,420.0,KG-06,2.0,420,CALPADS Fall 1 Submission enrollment,14937,455,15392,1067,153,1220,13870,302,14172,6273540,191100,6464640,16480.612538239,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691956045405,Goleta Union Elementary,El Camino Elementary,615510.0,615510.0,5504201400000.0,61551008345.0,235.0,KG-06,2.0,235,CALPADS Fall 1 Submission enrollment,15368,639,16007,1498,337,1835,13870,302,14172,3611480,150165,3761645,17095.612538239,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691956045421,Goleta Union Elementary,Ellwood Elementary,615510.0,615510.0,5504201400000.0,61551001969.0,384.0,KG-06,2.0,384,CALPADS Fall 1 Submission enrollment,14822,488,15310,952,186,1138,13870,302,14172,5691648,187392,5879040,16398.612538239,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691956045447,Goleta Union Elementary,Foothill Elementary,615510.0,615510.0,5504201400000.0,61551001970.0,459.0,KG-06,2.0,459,CALPADS Fall 1 Submission enrollment,14707,318,15025,837,16,853,13870,302,14172,6750513,145962,6896475,16113.612538239,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691956045462,Goleta Union Elementary,Hollister Elementary,615510.0,615510.0,5504201400000.0,61551001971.0,419.0,KG-06,2.0,419,CALPADS Fall 1 Submission enrollment,14703,452,15155,833,150,983,13870,302,14172,6160557,189388,6349945,16243.612538239,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691956045470,Goleta Union Elementary,Isla Vista Elementary,615510.0,615510.0,5504201400000.0,61551001972.0,504.0,KG-06,2.0,503,CALPADS Fall 1 Submission enrollment,15301,463,15764,1431,161,1592,13870,302,14172,7696403,232889,7929292,16852.612538239,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691956045488,Goleta Union Elementary,Kellogg Elementary,615510.0,615510.0,5504201400000.0,61551001973.0,455.0,KG-06,2.0,455,CALPADS Fall 1 Submission enrollment,14706,333,15039,836,31,867,13870,302,14172,6691230,151515,6842745,16127.612538239,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691956045496,Goleta Union Elementary,La Patera Elementary,615510.0,615510.0,5504201400000.0,61551001974.0,359.0,KG-06,2.0,359,CALPADS Fall 1 Submission enrollment,15200,622,15822,1330,320,1650,13870,302,14172,5456800,223298,5680098,16910.612538239,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691950123034,Goleta Union Elementary,Learning Tree Preschool,615510.0,615510.0,5504201400000.0,61551013306.0,,,0.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,140874,54944509,1,0,0,0,1,1,0
CA,2018-2019,42691950000000,42691956045504,Goleta Union Elementary,Mountain View Elementary,615510.0,615510.0,5504201400000.0,61551001975.0,331.0,KG-06,2.0,331,CALPADS Fall 1 Submission enrollment,14795,310,15105,925,8,933,13870,302,14172,4897145,102610,4999755,16193.612538239,140874,54944509,1,0,0,0,1,0,0
CA,2018-2019,37683380119610,1196100119610,Gompers Preparatory Academy,Gompers Preparatory Academy,601788.0,601788.0,,60178812386.0,1320.0,06-12,4.0,1320,CALPADS Fall 1 Submission enrollment,11529,615,12144,11529,615,12144,0,0,0,15218280,811800,16030080,11065.909090909,0,16030080,1,0,0,0,1,0,0
CA,2018-2019,27754730000000,27754736026090,Gonzales Unified,Fairview Middle,600046.0,600046.0,5502730100000.0,60004607184.0,728.0,06-08,3.0,728,CALPADS Fall 1 Submission enrollment,8092,571,8663,6945,308,7253,1147,263,1410,5890976,415688,6306664,,6114056,28534454,1,0,0,0,1,0,1
CA,2018-2019,27754730000000,27754732730885,Gonzales Unified,Gonzales High,600046.0,600046.0,5502730100000.0,60004607183.0,817.0,09-12,4.0,817,CALPADS Fall 1 Submission enrollment,8908,886,9794,7572,580,8152,1336,306,1642,7277836,723862,8001698,,6114056,28534454,1,0,0,0,1,0,1
CA,2018-2019,27754730000000,27754736066955,Gonzales Unified,La Gloria Elementary,600046.0,600046.0,5502730100000.0,60004607185.0,796.0,KG-05,2.0,796,CALPADS Fall 1 Submission enrollment,9454,737,10191,8191,448,8639,1263,289,1552,7525384,586652,8112036,,6114056,28534454,1,0,0,0,1,0,1
CA,2018-2019,19645840000000,19645846013940,Gorman Joint,Gorman Elementary,615600.0,615600.0,5501904300000.0,61560001979.0,82.0,KG-08,3.0,81,CALPADS Fall 1 Submission enrollment,14751,1503,16254,14751,1503,16254,0,0,0,1194831,121743,1316574,15783.5853658536,96445,1413019,1,0,0,0,1,0,0
CA,2018-2019,19645841996305,19963051996305,Gorman Learning Center,Gorman Learning Center,602117.0,602117.0,,60211708502.0,1292.0,KG-12,4.0,1292,CALPADS Fall 1 Submission enrollment,11017,355,11372,11017,355,11372,0,0,0,14233964,458660,14692624,11475.2321981424,0,14692624,1,0,0,0,1,0,0
CA,2018-2019,36750510137794,1377940137794,Gorman Learning Center San Bernardino/Santa Clarita,Gorman Learning Center San Bernardino/Santa Clarita,601823.0,601823.0,,60182314328.0,1266.0,KG-12,4.0,1266,CALPADS Fall 1 Submission enrollment,10015,181,10196,10015,181,10196,0,0,0,12678990,229146,12908136,10282.7804107424,0,12908136,1,0,0,0,1,0,0
CA,2018-2019,19646340128991,1289910128991,Grace Hopper STEM Academy,Grace Hopper STEM Academy,602048.0,602048.0,,60204813719.0,87.0,06-08,3.0,87,CALPADS Fall 1 Submission enrollment,14125,605,14730,14125,605,14730,0,0,0,1228875,52635,1281510,,14731,1296241,1,0,0,0,1,0,1
CA,2018-2019,19647331933746,19337461933746,Granada Hills Charter,Granada Hills Charter,602206.0,602206.0,,60220603050.0,4698.0,KG-12,4.0,4698,CALPADS Fall 1 Submission enrollment,11169,501,11670,11169,501,11670,0,0,0,52471962,2353698,54825660,11332.0561941251,1996586,56822246,1,0,0,0,1,0,0
CA,2018-2019,1391880139188,1391880139188,Granite Mountain Charter District,Granite Mountain Charter,602516.0,602516.0,,60251614425.0,,KG-12,4.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,0,0,1,1,1
CA,2018-2019,45700030000000,45700036050330,Grant Elementary,Grant Elementary,615690.0,615690.0,5504501600000.0,61569001980.0,633.0,KG-08,3.0,633,CALPADS Fall 1 Submission enrollment,10237,268,10505,10237,268,10505,0,0,0,6480021,169644,6649665,11663.2570977917,1158610,7808275,1,0,0,0,1,0,0
CA,2018-2019,29663320000000,29663320125955,Grass Valley Elementary,Bell Hill Academy,615780.0,615780.0,5502900700000.0,61578013165.0,223.0,KG-04,2.0,223,CALPADS Fall 1 Submission enrollment,16077,1320,17397,7182,590,7772,8895,730,9625,3585171,294360,3879531,,3504226,37103674,1,0,0,0,1,1,1
CA,2018-2019,29663320000000,29663326111140,Grass Valley Elementary,Grass Valley Charter,615780.0,615780.0,5502900700000.0,61578002267.0,517.0,KG-08,3.0,517,CALPADS Fall 1 Submission enrollment,19036,141,19177,8662,0,8662,10374,141,10515,9841612,72897,9914509,,3504226,37103674,1,0,0,0,1,1,1
CA,2018-2019,29663320000000,29663320119347,Grass Valley Elementary,Grass Valley Preschool,615780.0,615780.0,5502900700000.0,61578013228.0,,,0.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,3504226,37103674,1,0,0,0,1,1,1
CA,2018-2019,29663320000000,29663326027122,Grass Valley Elementary,Lyman Gilmore Middle,615780.0,615780.0,5502900700000.0,61578001997.0,554.0,05-08,3.0,554,CALPADS Fall 1 Submission enrollment,17244,1471,18715,7766,665,8431,9478,806,10284,9553176,814934,10368110,,3504226,37103674,1,0,0,0,1,1,1
CA,2018-2019,29663320000000,29663326106157,Grass Valley Elementary,Margaret G. Scotten Elementary,615780.0,615780.0,5502900700000.0,61578008851.0,507.0,KG-04,2.0,507,CALPADS Fall 1 Submission enrollment,16428,2186,18614,7358,1023,8381,9070,1163,10233,8328996,1108302,9437298,,3504226,37103674,1,0,0,0,1,1,1
CA,2018-2019,50710840000000,50710840120089,Gratton Elementary,Gratton Charter,615810.0,615810.0,5505000700000.0,61581012452.0,131.0,KG-08,3.0,131,CALPADS Fall 1 Submission enrollment,9270,266,9536,9270,266,9536,0,0,0,1214370,34846,1249216,,0,1363648,1,0,0,0,1,0,1
CA,2018-2019,50710840000000,50710846052534,Gratton Elementary,Gratton Elementary,615810.0,615810.0,5505000700000.0,61581001999.0,12.0,KG-08,3.0,12,CALPADS Fall 1 Submission enrollment,9270,266,9536,9270,266,9536,0,0,0,111240,3192,114432,,0,1363648,1,0,0,0,1,0,1
CA,2018-2019,49707140000000,49707146119655,Gravenstein Union Elementary,Gravenstein Community Day,615840.0,615840.0,5504902400000.0,61584010684.0,1.0,KG-08,3.0,1,CALPADS Fall 1 Submission enrollment,59887,2343,62230,58213,2272,60485,1674,71,1745,59887,2343,62230,62050.7490144546,832144,9754554,1,0,0,0,1,0,0
CA,2018-2019,49707140000000,49707146051742,Gravenstein Union Elementary,Gravenstein Elementary,615840.0,615840.0,5504902400000.0,61584002000.0,472.0,KG-05,2.0,469,CALPADS Fall 1 Submission enrollment,10820,187,11007,9146,116,9262,1674,71,1745,5074580,87703,5162283,10827.7490144546,832144,9754554,1,0,0,0,1,0,0
CA,2018-2019,49707140000000,49707140126888,Gravenstein Union Elementary,Gravenstein First,615840.0,615840.0,5504902400000.0,61584013100.0,34.0,01-01,1.0,34,CALPADS Fall 1 Submission enrollment,11466,166,11632,9792,95,9887,1674,71,1745,389844,5644,395488,11452.7490144546,832144,9754554,1,0,0,0,1,0,0
CA,2018-2019,49707140000000,49707146051759,Gravenstein Union Elementary,Hillcrest Middle,615840.0,615840.0,5504902400000.0,61584002001.0,253.0,06-08,3.0,253,CALPADS Fall 1 Submission enrollment,12887,166,13053,11213,95,11308,1674,71,1745,3260411,41998,3302409,12873.7490144546,832144,9754554,1,0,0,0,1,0,0
CA,2018-2019,27660270000000,27660276026108,Graves Elementary,Graves Elementary,615870.0,615870.0,5502701100000.0,61587002002.0,42.0,KG-08,3.0,42,CALPADS Fall 1 Submission enrollment,10254,582,10836,8979,582,9561,1275,0,1275,430668,24444,455112,11071.4285714285,0,455112,1,0,0,0,1,0,0
CA,2018-2019,50105040117457,1174570117457,Great Valley Academy,Great Valley Academy,602363.0,602363.0,,60236312249.0,923.0,KG-08,3.0,923,CALPADS Fall 1 Submission enrollment,8541,196,8737,8541,196,8737,0,0,0,7883343,180908,8064251,8750.81256771397,376626,8440877,1,0,0,0,1,0,0
CA,2018-2019,50712660124768,1247680124768,Great Valley Academy - Salida,Great Valley Academy - Salida,602244.0,602244.0,,60224412945.0,891.0,KG-08,3.0,891,CALPADS Fall 1 Submission enrollment,7737,156,7893,7737,156,7893,0,0,0,6893667,138996,7032663,7249.15824915824,603082,7635745,1,0,0,0,1,0,0
CA,2018-2019,37681556117303,61173036117303,Greater San Diego Academy,Greater San Diego Academy,602129.0,602129.0,,60212908302.0,170.0,KG-12,4.0,170,CALPADS Fall 1 Submission enrollment,6857,0,6857,6857,0,6857,0,0,0,1165690,0,1165690,,318753,1484443,1,0,0,0,1,1,1
CA,2018-2019,12628510000000,12628516007918,Green Point Elementary,Green Point Elementary,615990.0,615990.0,5501202600000.0,61599002003.0,19.0,KG-08,3.0,18,CALPADS Fall 1 Submission enrollment,12380,1070,13450,7596,1070,8666,4784,0,4784,222840,19260,242100,,71010,313110,1,0,0,0,1,0,1
CA,2018-2019,15635030000000,15635036009559,Greenfield Union,Fairview Elementary,616050.0,616050.0,5501502200000.0,61605002004.0,494.0,KG-05,2.0,490,CALPADS Fall 1 Submission enrollment,13072,673,13745,9945,425,10370,3127,248,3375,6405280,329770,6735050,14249.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635030116715,Greenfield Union,Granite Pointe Elementary,616050.0,616050.0,5501502200000.0,61605012269.0,973.0,KG-05,2.0,955,CALPADS Fall 1 Submission enrollment,10297,510,10807,7170,262,7432,3127,248,3375,9833635,487050,10320685,11311.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635030120865,Greenfield Union,Greenfield Community,616050.0,616050.0,5501502200000.0,61605012448.0,10.0,KG-08,3.0,10,CALPADS Fall 1 Submission enrollment,79591,511,80102,76464,263,76727,3127,248,3375,795910,5110,801020,80606.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635036009567,Greenfield Union,Greenfield Middle,616050.0,616050.0,5501502200000.0,61605002005.0,954.0,06-08,3.0,954,CALPADS Fall 1 Submission enrollment,10630,573,11203,7503,325,7828,3127,248,3375,10141020,546642,10687662,11707.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635030110767,Greenfield Union,Horizon Elementary,616050.0,616050.0,5501502200000.0,61605011600.0,799.0,KG-05,2.0,770,CALPADS Fall 1 Submission enrollment,11281,600,11881,8154,352,8506,3127,248,3375,8686370,462000,9148370,12385.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635036112270,Greenfield Union,Leon H. Ollivier Middle,616050.0,616050.0,5501502200000.0,61605003105.0,1073.0,06-08,3.0,1073,CALPADS Fall 1 Submission enrollment,11127,542,11669,8000,294,8294,3127,248,3375,11939271,581566,12520837,12173.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635030101014,Greenfield Union,McKee Middle,616050.0,616050.0,5501502200000.0,61605011210.0,1047.0,06-08,3.0,1047,CALPADS Fall 1 Submission enrollment,10872,499,11371,7745,251,7996,3127,248,3375,11382984,522453,11905437,11875.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635036009583,Greenfield Union,Plantation Elementary,616050.0,616050.0,5501502200000.0,61605002007.0,666.0,KG-05,2.0,651,CALPADS Fall 1 Submission enrollment,11374,647,12021,8247,399,8646,3127,248,3375,7404474,421197,7825671,12525.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635036009591,Greenfield Union,Planz Elementary,616050.0,616050.0,5501502200000.0,61605002008.0,796.0,KG-05,2.0,773,CALPADS Fall 1 Submission enrollment,10212,593,10805,7085,345,7430,3127,248,3375,7893876,458389,8352265,11309.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635036111157,Greenfield Union,Raffaello Palla Elementary,616050.0,616050.0,5501502200000.0,61605002035.0,928.0,KG-05,2.0,903,CALPADS Fall 1 Submission enrollment,10746,768,11514,7619,520,8139,3127,248,3375,9703638,693504,10397142,12018.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635030100685,Greenfield Union,Valle Verde Elementary,616050.0,616050.0,5501502200000.0,61605011218.0,1005.0,KG-05,2.0,990,CALPADS Fall 1 Submission enrollment,10453,575,11028,7326,327,7653,3127,248,3375,10348470,569250,10917720,11532.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,15635030000000,15635036108468,Greenfield Union,W. A. Kendrick Elementary,616050.0,616050.0,5501502200000.0,61605009551.0,817.0,KG-05,2.0,804,CALPADS Fall 1 Submission enrollment,10518,570,11088,7391,322,7713,3127,248,3375,8456472,458280,8914752,11592.014745869,15716088,124242699,1,0,0,0,1,0,0
CA,2018-2019,27660350000000,27660350136796,Greenfield Union Elementary,Arroyo Seco Academy,616080.0,616080.0,5502701200000.0,61608014263.0,609.0,KG-06,2.0,609,CALPADS Fall 1 Submission enrollment,11308,904,12212,5976,278,6254,5332,626,5958,6886572,550536,7437108,,0,43276525,1,0,0,0,1,0,1
CA,2018-2019,27660350000000,27660356111637,Greenfield Union Elementary,Cesar Chavez Elementary,616080.0,616080.0,5502701200000.0,61608002256.0,641.0,KG-06,2.0,641,CALPADS Fall 1 Submission enrollment,11716,773,12489,6384,147,6531,5332,626,5958,7509956,495493,8005449,,0,43276525,1,0,0,0,1,0,1
CA,2018-2019,27660350000000,27660356026116,Greenfield Union Elementary,Mary Chapa Academy,616080.0,616080.0,5502701200000.0,61608002009.0,962.0,KG-06,2.0,910,CALPADS Fall 1 Submission enrollment,10737,792,11529,5405,166,5571,5332,626,5958,9770670,720720,10491390,,0,43276525,1,0,0,0,1,0,1
CA,2018-2019,27660350000000,27660356089387,Greenfield Union Elementary,Oak Avenue Elementary,616080.0,616080.0,5502701200000.0,61608008852.0,622.0,KG-06,2.0,622,CALPADS Fall 1 Submission enrollment,11467,810,12277,6135,184,6319,5332,626,5958,7132474,503820,7636294,,0,43276525,1,0,0,0,1,0,1
CA,2018-2019,27660350000000,27660356111645,Greenfield Union Elementary,Vista Verde Middle,616080.0,616080.0,5502701200000.0,61608002266.0,777.0,07-08,3.0,777,CALPADS Fall 1 Submission enrollment,11845,647,12492,6513,21,6534,5332,626,5958,9203565,502719,9706284,,0,43276525,1,0,0,0,1,0,1
CA,2018-2019,47703260000000,47703266050777,Grenada Elementary,Grenada Elementary,616110.0,616110.0,5504701700000.0,61611002011.0,225.0,KG-08,3.0,217,CALPADS Fall 1 Submission enrollment,11207,1770,12977,11207,1770,12977,0,0,0,2431919,384090,2816009,12421.4044444444,194609,3010618,1,0,0,0,1,0,0
CA,2018-2019,4755070000000,4755070433946,Gridley Unified,Esperanza High (Continuation),600051.0,600051.0,5500430100000.0,60005102015.0,33.0,09-12,4.0,33,CALPADS Fall 1 Submission enrollment,16647,189,16836,13581,108,13689,3066,81,3147,549351,6237,555588,16175.6553048487,2038725,28637223,1,0,0,0,1,0,0
CA,2018-2019,4755070000000,4755070433953,Gridley Unified,Gridley High,600051.0,600051.0,5500430100000.0,60005102016.0,666.0,09-12,4.0,666,CALPADS Fall 1 Submission enrollment,10659,449,11108,7593,368,7961,3066,81,3147,7098894,299034,7397928,10447.6553048487,2038725,28637223,1,0,0,0,1,0,0
CA,2018-2019,4755070000000,4755076003156,Gridley Unified,McKinley Elementary,600051.0,600051.0,5500430100000.0,60005102012.0,334.0,KG-01,1.0,334,CALPADS Fall 1 Submission enrollment,11155,460,11615,8089,379,8468,3066,81,3147,3725770,153640,3879410,10954.6553048487,2038725,28637223,1,0,0,0,1,0,0
CA,2018-2019,4755070000000,4755076003164,Gridley Unified,Sycamore Middle,600051.0,600051.0,5500430100000.0,60005102013.0,464.0,06-08,3.0,464,CALPADS Fall 1 Submission enrollment,13538,810,14348,10472,729,11201,3066,81,3147,6281632,375840,6657472,13687.6553048487,2038725,28637223,1,0,0,0,1,0,0
CA,2018-2019,4755070000000,4755076003172,Gridley Unified,Wilson Elementary,600051.0,600051.0,5500430100000.0,60005102014.0,585.0,02-05,2.0,585,CALPADS Fall 1 Submission enrollment,13109,751,13860,10043,670,10713,3066,81,3147,7668765,439335,8108100,13199.6553048487,2038725,28637223,1,0,0,0,1,0,0
CA,2018-2019,15101570124040,1240400124040,Grimmway Academy,Grimmway Academy,602454.0,602454.0,,60245412948.0,814.0,KG-08,3.0,814,CALPADS Fall 1 Submission enrollment,10522,1354,11876,10522,1354,11876,0,0,0,8564908,1102156,9667064,11855.0368550368,159833,9826897,1,0,0,0,1,0,0
CA,2018-2019,15635780135186,1351860135186,Grimmway Academy Shafter,Grimmway Academy Shafter,602091.0,602091.0,,60209114186.0,539.0,KG-08,3.0,538,CALPADS Fall 1 Submission enrollment,11972,1197,13169,11972,1197,13169,0,0,0,6440936,643986,7084922,13172.8552875695,20785,7105707,1,0,0,0,1,0,0
CA,2018-2019,37770990136077,1360770136077,Grossmont Secondary,Grossmont Secondary,601940.0,601940.0,,60194014169.0,300.0,07-12,4.0,300,CALPADS Fall 1 Submission enrollment,9755,1699,11454,9755,1699,11454,0,0,0,2926500,509700,3436200,11490.0,219503,3655703,1,0,0,0,1,0,0
CA,2018-2019,37681300000000,37681303732559,Grossmont Union High,Chaparral High,616230.0,616230.0,5503702000000.0,61623002017.0,53.0,09-12,4.0,53,CALPADS Fall 1 Submission enrollment,40662,1061,41723,36254,707,36961,4408,354,4762,2155086,56233,2211319,42802.7538782816,114434440,340014765,1,0,0,0,1,0,0
CA,2018-2019,37681300000000,37681303731692,Grossmont Union High,El Cajon Valley High,616230.0,616230.0,5503702000000.0,61623002018.0,1689.0,09-12,4.0,1689,CALPADS Fall 1 Submission enrollment,14341,1147,15488,9933,793,10726,4408,354,4762,24221949,1937283,26159232,16567.7538782816,114434440,340014765,1,0,0,0,1,0,0
CA,2018-2019,37681300000000,37681303731809,Grossmont Union High,El Capitan High,616230.0,616230.0,5503702000000.0,61623002019.0,1659.0,09-12,4.0,1659,CALPADS Fall 1 Submission enrollment,12809,478,13287,8401,124,8525,4408,354,4762,21250131,793002,22043133,14366.7538782816,114434440,340014765,1,0,0,0,1,0,0
